name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,imageUrl,url
"Durbar ATM Lounge ,Bhaktapur- Durbar Square",Bank,Bank,"5 Durbar Square, Bhaktapur 44800, Nepal",Bhaktapur,27.6719257,85.4286371,4.6,5,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/p/AF1QipPmZ0ds0WRo_S_HAfPfawM0OKGPUWVOZc-TW4ws=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Durbar%20ATM%20Lounge%20%2CBhaktapur-%20Durbar%20Square&query_place_id=ChIJNyb2b8ob6zkRt5SL3FGspkQ
NIC ASIA Bank And ATM,Bank,Bank,"Byasi Gate, Bhaktapur 44800, Nepal",Bhaktapur,27.674665,85.4277391,5.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tqcIReHC5iB19HG_Wsol9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.80037&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20And%20ATM&query_place_id=ChIJJ3w_ZCkb6zkR4-HZlLBioxo
Jyoti Bikash Bank Limited,Bank,Bank,"Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.671153,85.4381233,3.1,9,0,0,0,0,0,34.0,https://lh3.googleusercontent.com/p/AF1QipOU3oy37QhFY4mSwqkX_wUqZQu209-YhY5h0sPS=w640-h240-k-no,https://www.google.com/maps/search/?api=1&query=Jyoti%20Bikash%20Bank%20Limited&query_place_id=ChIJP1aHt1IF6zkRO85N6d2ZcYM
Agricultural Development Bank Ltd. Bhaktapur Branch,Bank,Bank,"MCCF+Q3G, मिनी बसपार्क, Bhaktapur 44800, Nepal",Bhaktapur,27.6719441,85.4227128,2.6,14,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygcSeZWvr-MbzpAfh6tihip4_RGNVL5fyrNp0h5pMVolbCweIJAzUfKOSBC05pBnbOjIcd2y9F1IHt4PDp5M4UF2-ZJZpaeAjHoIUEV5HYU9hAcXRHVEoKI2975QpCrzWquB0=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Agricultural%20Development%20Bank%20Ltd.%20Bhaktapur%20Branch&query_place_id=ChIJN2I2l6Qa6zkR-zch265Llmw
Khwpoa Savings and Credit Cooperatives,Bank,Bank,"MCGH+3VF, Nagarkot Rd, Bhaktapur 97701, Nepal",Bhaktapur,27.6751856,85.4296607,4.0,1,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKbGSqsIwETHw-iAlBJZVbCY7tjTUU3BdpwTlQDzfNviglClBX-1mKhcQ1fZWo3EMEauMC0Esv51Ng-H_QaG3tXtafcjwNLrDPbAONrQRdf8ZQo2pmEBKRXTZt_Bix4Tu-dPZO=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Khwpoa%20Savings%20and%20Credit%20Cooperatives&query_place_id=ChIJ1XkUXpAb6zkRqRyrhFH0ow8
Rastriya Banijya Bank ( राष्ट्रिय वाणिज्य बैङ्क ),Bank,Bank,"MCGP+7VQ, Bhaktapur 44800, Nepal",Bhaktapur,27.6756611,85.4372588,3.8,5,1,0,1,0,3,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdbYMwtsVOa4gOJlQ7wYtO0sskqnOGj6BaldfVPehgzk38i8O4lkKY8S4Wc9q91HcYJm6AcNTZPsE18-7LvG7dfpqtLwmLPad6G0uBa67MdD-41Na5f1jETY6mLBrdQMoNQGIU=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Rastriya%20Banijya%20Bank%20(%20%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%20%E0%A4%B5%E0%A4%BE%E0%A4%A3%E0%A4%BF%E0%A4%9C%E0%A5%8D%E0%A4%AF%20%E0%A4%AC%E0%A5%88%E0%A4%99%E0%A5%8D%E0%A4%95%20)&query_place_id=ChIJyRWh9Q4b6zkRtxBGgFqFeu4
Shangri-la Development Bank Limited,Bank,Bank,"MCGP+XW2, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6773768,85.4372607,3.8,5,1,0,1,0,3,34.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9rPNt4KV6zSOvAmA7uXuf5WUQbeFZ5taUAc03zV1qZFEY_WKDGiUGxiODgBRGI9EIywATwXkRA5EDDKGX_76RTajo7bnz2c5_mmF3Cq1XlL0APFNyjFALN8q1emCKjWfM_es=w408-h387-k-no,https://www.google.com/maps/search/?api=1&query=Shangri-la%20Development%20Bank%20Limited&query_place_id=ChIJR8IZ0LgF6zkR0-ZPuCtOkXg
Kumari Bank (Ittachhen-Napukhu Bhaktapur Branch),Bank,Bank,"MCCF+R7H बसपार्क, Bhaktapur 44800, Nepal",Bhaktapur,27.672056,85.4232274,3.4,11,2,1,3,1,4,43.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4qYskfdiWYdrglaaOqiI588Zw_M57AadwJ1JTq5wfm8Y7d3YtfiDOWHpe7xcbZ7l0KplwNwa6IIclC0tO6k1VkUMPYAhme7NtgHhuJVk3PlVcP06CxcIOr0k5WD_ws-RP_lVxPQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kumari%20Bank%20(Ittachhen-Napukhu%20Bhaktapur%20Branch)&query_place_id=ChIJC7TClKQa6zkRaCEtrsIyrss
Lumbini Bikas Bank,Bank,Bank,"M9QR+W26, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6897936,85.390028,4.0,9,0,0,0,0,0,106.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyEJ-ZtOcpxDkC0LUPgr7_lBXxR6bTQnurKbT2fNVBYmD683w7YFn3WEPSJG-d4yuIIwlAjJh_xJpmGdErN3y8izzzHGK8WrBd2nz1poOfHNB1V6SqR7Yx9TFkjD9yNymF43Ocb=w523-h240-k-no,https://www.google.com/maps/search/?api=1&query=Lumbini%20Bikas%20Bank&query_place_id=ChIJ3dXsX0Qb6zkRkDP8jEtpJp0
Jyoti Bikash Bank,Bank,Bank,"M9QQ+RVP, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6895755,85.3896886,3.0,2,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqpo4HzkynKnEWjT8AQRJWTkLJLcjGQCZpzdBIjFa1SsU9BMQIEza3S1u5NHXF5hNWA5tcRj6SDku-eJ8BeQm_89gdvBuZY1RGc4ocv2XmH2LS7zbypqrXy-WTcNXWTq7nft8fxg=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Jyoti%20Bikash%20Bank&query_place_id=ChIJN_Js7-Yb6zkRdO3ehTHBpBs
Mega Bank,Bank,Bank,"Municipality, 07 Harharmahadev Chowk, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.696744,85.3799726,4.3,4,0,0,0,0,0,168.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G7qoRM2a35XOMF33JFyYVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.41147&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Mega%20Bank&query_place_id=ChIJSTy6BY4b6zkR6eMOl6009-4
Mega Bank Nepal Limited,Bank,Bank,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6835222,85.387396,3.6,21,0,0,0,0,0,29.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwe20hIPu73OPk2jsAuMFK-gjiBrQJFcFLP4tOQOXpjTjN-mgu7nTkhLdLhvde-pGXKiogOUnI2YNdTdcqsCDiykt9FVXXMXQXv6im8P93AX4nmsx9nt3ADmgg1eL5oKxBOGyc=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Mega%20Bank%20Nepal%20Limited&query_place_id=ChIJx1eJjWca6zkRlKpsk4PqHhw
Siddhartha Bank Limited,Bank,Bank,"M9QR+W3J, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6898482,85.3901424,2.0,4,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhfFsqL1RvJfegSEePuEnUxZAexX0K7u6c30NjLe4Ea7iOPq9ejuwXS1TGqgHCKqRnOh-8z57NYd9WGriADMB1zVEyY6sxgC5L46BAY2F4WyjkmsCvSNkGY3T1-h6KvPq7CFzLkUalUsfy=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Siddhartha%20Bank%20Limited&query_place_id=ChIJBVpxSAAb6zkRaia4_TXiLJ0
Citizens Bank,Bank,Bank,"M9JQ+WJG, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6823239,85.3890812,3.2,29,0,0,0,0,0,48.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxBgpH45jqYoA_dhxSRRZrJFD4weFebWRx7HFt6yUQSXdrQTbt3nHixLUx79HCDddljbAm0TC-xC9_Qx6roWBN3EjPD4WwTTuq2Hy6T32ByW-nugoMkQfhQOlbTKFaI2-g8eXji=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Citizens%20Bank&query_place_id=ChIJt-vDmWca6zkRxT5peHZtUkA
Sanima Bank,Bank,Bank,"M9QQ+QQ8, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6894076,85.3894665,2.0,1,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbOM2U02jpQKa7Zkegm_apyk1qz2vATa6fxhQRGtVcTjhqn8jHKoms386T7pGN5RPqIjdy4UN8pDkVa7IEBSlGGUc__1RlrhfDSqYK_3hLz6xc2JQG8j7UgbRBCJZTlEhoM8Tf=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Sanima%20Bank&query_place_id=ChIJ8-tNeQAb6zkR5poEDZXStHk
NCC Bank,Bank,Bank,"M9MQ+F2H, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6836762,85.3876063,4.5,4,0,0,0,0,0,45.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Tu4ZUJU63pgYaKkQE-SUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.79225&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=NCC%20Bank&query_place_id=ChIJp0v3gWca6zkRDUq-yLkrA70
"Shangri-la Development Bank, Thimi Branch",Bank,Bank,"Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6846577,85.3877557,4.9,8,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzM7oEkffvsARy_ECSJzRC3bEDQU2FG8_GQA9FtyeKBlZU_AdU28s4iyaOkhVn9Q3DW-NuS7j04OUstJBWxfO-NJfqDMnMGFUaYhmFzutM5YlH1pCawvqdFNinaLXcDHkWTD65U3g=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Shangri-la%20Development%20Bank%2C%20Thimi%20Branch&query_place_id=ChIJoRgiFvcb6zkRvd8fgWssRe8
NIC ASIA Bank Kadaghari Branch,Bank,Bank,"Suncity, M9WF+574, Kadaghari, Mulpani Road, Kageshwori Manohara 44600, Nepal",Kageshwori Manohara,27.6954375,85.3731875,2.9,23,0,0,0,0,0,32.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZ_YPwHILZEtEULcBiKvCX9-bscHVQdXinOgoawwwKf-63OoJr4Aze-3zo8Xq9d2TaP5CmKtH2VDfynSLG60ytO6FIsp_dbn-rocZC33qQMcN8a1MOgW-6gA9n-5OTXx4vVAkq=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Kadaghari%20Branch&query_place_id=ChIJsc8J90wb6zkRxpA34vj5p70
Siddhartha Bank Limited,Bank,Bank,"M9GX+959, Unnamed Road, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6759111,85.3979997,3.9,16,0,0,0,0,0,46.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKL-VljHcTSKmaBC8nYC4txzHQBSsbQ2ENms9AsbMWRg1OSjsZBFAWEsDMi_o6OZol_-Y_ATK5MITnR_zkvQa7h6Jow2UsNoDjWsPJFdctUsAe3EdKLKqn_9Zubyzd2BTl37HwSg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Siddhartha%20Bank%20Limited&query_place_id=ChIJKzq-lFkb6zkRdcCCPKydimg
Nepal Bank Limited Naya Thimi Branch,Bank,Bank,"M9FJ+75M, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6732234,85.3804148,3.3,38,0,0,0,0,0,39.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHQDFLhtzZM7CKasHhZgVZ_4JHIGZxZII-uMzHzMWm1D8bZrUTxLSJFIJXopIdSTclfAvbR5N302dVh5DFRjmfmAGHbuzPXB3S9imxq5c96nwHK5P3E_gUivVmAM-7GwPHCCs=w408-h649-k-no,https://www.google.com/maps/search/?api=1&query=Nepal%20Bank%20Limited%20Naya%20Thimi%20Branch&query_place_id=ChIJg3ygWmUa6zkRVX4ePllAGhE
Rastriya Banijya Bank,Bank,Bank,"M9JF+VPV, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6821235,85.3742128,3.0,28,0,0,0,0,0,40.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ8HjpjRMtR1oC-3C4mBCAYVLn8B3DFSme7qUwofUj4iZ-lCG6tehqAZ03XqPmqG73wUFycyqXE1cHnlk53uu55AK0CQs34abYMmdG2c4uUiuVA0_i9QsagH02E40OAA5CJTs=w436-h240-k-no,https://www.google.com/maps/search/?api=1&query=Rastriya%20Banijya%20Bank&query_place_id=ChIJ-X6sFRUa6zkReAPgzVKWsS4
Global IME Bank,Bank,Bank,"M9FP+57J, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6729549,85.3856529,2.6,30,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyL33uJmq9woCBOTehxTd-5zBiQk2kZCW293xF8vkVWLg8lcmX3OjuwW6u3ASRHokSgCTb_ArWCUQAcJusx3wwcvkPrReVlIsqSQ3mH5hXriqm-hbU2BPyA3rXcjm5ry62r4R1ruw=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Global%20IME%20Bank&query_place_id=ChIJr8OrW5Eb6zkRaHihPE1QXBI
Sambhawana Saving and Credit Ltd.,Bank,Bank,"M9RM+2HM, Dhunche Rd, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6900901,85.3839157,4.5,2,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lbGRAK1leGy4bTPrSfDotw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.09015&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Sambhawana%20Saving%20and%20Credit%20Ltd.&query_place_id=ChIJx3fmgkQa6zkRrm7dkBADiY8
NIC ASIA Bank Limited,Bank,Bank,"M9MP+8WP, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6833357,85.3873207,4.3,4,0,0,0,0,0,52.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_AZVwW84eENvlVaPTESYdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.94235&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Limited&query_place_id=ChIJW2zBd04b6zkRQcIhBKEe4wY
Prabhu Bank Limited Naya Thimi Branch,Bank,Bank,"M9FP+C5F, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6735673,85.3854225,2.6,34,0,0,0,0,0,46.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgSNYQPKgN2-FZUcyBVOnng_LShIKREszq-2XfkkLEunNvzDuLQfmGnI4JvqDJWUPDdh43mVUgyRpMATutF1k8KVGmS72_PtBtvR5NeOqxPdPIzVM3njULuCqzez8fUIGTVUc=w408-h449-k-no,https://www.google.com/maps/search/?api=1&query=Prabhu%20Bank%20Limited%20Naya%20Thimi%20Branch&query_place_id=ChIJu06R8W8a6zkRQHrfMv2xJGI
Siddhartha Bank | Gatthaghar,Bank,Bank,"M9FF+M6M, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6742271,85.3730892,3.2,46,0,0,0,0,0,27.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2KQXvnyisiie4ayZ7ditXQ-b_cgE75oIAb9gEdnLFL_-l4Tn_bSsX5xnSqe0FcTgPSGedpoMqFJf3PUQTP0PxffVXVJq-dDqt39XV39FoPG9RVMcN9ipnW-_z-G0tfIlZi_A=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Siddhartha%20Bank%20%7C%20Gatthaghar&query_place_id=ChIJO2rNKRIa6zkRxr-LltNtkN4
Himalayan Bank Limited,Bank,Bank,"M9F9+QMF, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6744277,85.3691712,2.8,37,0,0,0,0,0,28.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWDQJhqMa8O9SIrjFrkHCPdpCqElPLEifx3DaRVnWQgBu1H-5fIq-tn5gv1d6WLUgFZdVwGKHz0MQ324Q_Aiir-yiuyQ8ask97P4Ra-9bJHVc4JV-8JOOeMA2PqLcx85EPlxZY=w519-h240-k-no,https://www.google.com/maps/search/?api=1&query=Himalayan%20Bank%20Limited&query_place_id=ChIJe4c1WBoa6zkR3mw4yEPb-g0
Nabil Bank Limited Kaushaltar Branch,Bank,Bank,"M9F8+VM2, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6746462,85.3666562,3.2,64,0,0,0,0,0,28.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQ1-O3OFOJk6v_bXYNcCwCTJwCcJv5TsoyKYgxywn84_mFceSTjpTtAxC-Z3NfUFvLSyTlh-So3Qhvy5z1jXEjgY41xLXlkXc4-7AAr8yGcac7n089n354C_S_b_7rGi58uzLs=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Nabil%20Bank%20Limited%20Kaushaltar%20Branch&query_place_id=ChIJcWIQfhoa6zkRagsEEf-KFnk
Himalayan Bank Limited ATM,Bank,Bank,"M9GX+52M, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.675465,85.397539,0.0,0,0,0,0,0,0,168.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uL156W6MSypDUskVz5BEIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.1834&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Himalayan%20Bank%20Limited%20ATM&query_place_id=ChIJT8I_8VAb6zkRX16VVKH541I
Kumari Bank Limited,Bank,Bank,"M9HX+XPR, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6799691,85.3992441,4.8,4,0,0,0,0,0,33.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_1teZHSZVXuPO68MTX-TkBNvQ5HCR92NkA0fZHQSilTSXUX651Sieaxa-7IDdhNaY827KnkIgzvPfzDG-cvtIM0CupfaotNOQv_EVIMzbsvZWPV7LUNnordzDBC0DK_3e48p9=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kumari%20Bank%20Limited&query_place_id=ChIJcam69W0b6zkR-GisBGXr5Sc
Sabya Samaj Multi purpose cooperative Ltd,Bank,Bank,"M9GX+W3X, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.67737,85.3977245,5.0,4,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXH7fbappi50sT2Sas0g5dwCd_TnEOp29k21KyXduq3Wdvbm5P84LwBBqkladyI9JGWG8xPLSR7_ts0WONNMRlKgTX7tGKU6Q7bRng7XVJlFF5Dwc7wBtVRW1WX5adeRZRXS2O=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Sabya%20Samaj%20Multi%20purpose%20cooperative%20Ltd&query_place_id=ChIJwdGono0b6zkRHmvM1dxJAO4
NIC ASIA Bank Limited,Bank,Bank,"M9GX+Q63, Radhe Radhe Rd, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6768947,85.3980488,2.4,14,0,0,0,0,0,30.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxluc2_5V38HXMj7vY5qVm9iHBL-PTrswvAkeeh3WZ9cTcbwLkEWMdRiIFPRA5kw5WSfrkIjJGo37wFMtOR0dodedf_P9i_68LoQOHvKQ1nP-qcqdcb2qi7YiSonyivQGaP8NHC=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Limited&query_place_id=ChIJl3nx_A4b6zkRUcyGHxm9gMA
NIC ASIA Bank Radhe Radhe Branch,Bank,Bank,"Radhe Radhe Rd, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6754596,85.3975881,3.5,4,0,0,0,0,0,32.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6xCqBzBOuxHKmJD0sG5SEPebmVIGcVL4C_yaEMuCXIJIZqrdfeMhUloTS8V4gy-T8HTNls-zKSAXbUkAe53vCrXopurMF7WMUrSFjTuxqSVm52XKhobnQMlbDWZwFqACRtEQ5=w408-h543-k-no,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Radhe%20Radhe%20Branch&query_place_id=ChIJsb0qezUb6zkRCpMbBQqoDHo
"Kamana Sewa Bikas Bank Ltd, Radhe Radhe Branch",Bank,Bank,"M9GX+G5M, Radhe Radhe, 44800, Nepal",Madhyapur Thimi,27.6763452,85.3979254,3.0,7,0,0,0,0,0,45.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOZPUz04x9LpPEueQXhbfFO3AKcjl6CXLJh1lQFmb6rlLrnieHfjhJ4YJ2V3isuReYWbK7oRGI0ZAKsA-UhonX7dE5MNGP7BzbW-lrF2X3iBbgZU27L1kuQeW-Ld79T7DRMGYE=w408-h907-k-no,https://www.google.com/maps/search/?api=1&query=Kamana%20Sewa%20Bikas%20Bank%20Ltd%2C%20Radhe%20Radhe%20Branch&query_place_id=ChIJG5UH-YUb6zkRz-RN5nPaSjY
"Rastriya Banijya Bank, Thimi Branch",Bank,Bank,"M9FP+7XC, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6731916,85.3873655,2.5,6,0,0,0,0,0,39.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJ8UmVcvr7wJV2JqBrTlJak06O8d6o-JXln9KgAxKxVAj-Rm5QQ0zLHmfk9WrCs3p2FBZ91j8U7Bdb8gzEYgntuCXHf_7GU39WmclxZZZUczbn0Y9VPbLdQuGVzDjB7GVu3bY=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Rastriya%20Banijya%20Bank%2C%20Thimi%20Branch&query_place_id=ChIJN_Xs-_8b6zkR77gI9sQJfuI
Nabil Bank Limited Thimi Branch,Bank,Bank,"Bhaktapur 44800, Nepal",Bhaktapur,27.6842048,85.3874096,0.0,0,0,0,0,0,0,100.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cqoF99n6MOiLllHKz-9RIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.88818&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Nabil%20Bank%20Limited%20Thimi%20Branch&query_place_id=ChIJ4d3VuEMb6zkRPxKQOXV4ttI
National Cooperative Bank,Bank,Bank,"M9FP+C54, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6735056,85.3854448,4.8,5,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBdyNZIN1mpxZKf4x4IpKyd41P20qjkgzN5tAoxZRlYwcEC5ui8Su31aG8Yf-J_cNI0me8cY77yqiFcW9omthUBQ1Dr3SAGc4228H73oGrRQjtg3JAS6unrjXenuf861tV4Fpn=w408-h545-k-no,https://www.google.com/maps/search/?api=1&query=National%20Cooperative%20Bank&query_place_id=ChIJLePEfxoa6zkR1z4XBlyMDLE
Trishna Saving And Credit Co-Operative,Bank,Bank,"M9JR+MJ6, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.681657,85.3915089,0.0,0,0,0,0,0,0,42.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BpZIybEVmTtt0tGLWvHPuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.44402&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Trishna%20Saving%20And%20Credit%20Co-Operative&query_place_id=ChIJUx4HKGEa6zkRJMOzKHNJn-I
